Unnamed: 0,Ano,Mandante,Visitante,Placar,Data,Hora,Estádio,Cidade,Jogo,Rodada,Temperatura (°C),Umidade (%),Precipitação (mm),Vento (km/h)
734,2022,Santos Fc - SP,Avaí - SC,1 x 1,05/11/2022,16:30,Arena Barueri,Barueri,355,36,18.4,92,0.0,5.1
735,2022,Internacional - RS,Athletico Paranaense - PR,2 x 0,05/11/2022,21:00,Beira-Rio,Porto Alegre,356,36,21.1,87,0.0,15.1
736,2022,Fortaleza - CE,Atlético - GO,1 x 1,06/11/2022,16:00,Arena Castelão,Fortaleza,357,36,26.6,89,0.8,7.2
737,2022,Goiás - GO,Juventude - RS,1 x 0,05/11/2022,19:00,Hailé Pinheiro,Goiania,358,36,23.6,77,0.0,1.1
738,2022,Cuiabá Saf - MT,Palmeiras - SP,1 x 1,06/11/2022,18:30,Arena Pantanal,Cuiaba,359,36,25.9,85,0.8,2.5
739,2022,Coritiba - PR,Flamengo - RJ,1 x 0,06/11/2022,16:00,Couto Pereira,Curitiba,360,36,16.1,97,0.0,7.9
740,2022,Atlético Mineiro - MG,Cuiabá Saf - MT,3 x 0,10/11/2022,20:00,Mineirão,Belo Horizonte,361,37,20.5,74,0.0,3.1
741,2022,Fluminense - RJ,Goiás - GO,3 x 0,09/11/2022,19:00,Maracanã,Rio de Janeiro,362,37,22.3,93,0.0,1.8
742,2022,São Paulo - SP,Internacional - RS,0 x 1,08/11/2022,21:30,Morumbi,Sao Paulo,363,37,18.4,93,0.0,2.9
743,2022,Palmeiras - SP,America Saf - MG,2 x 1,09/11/2022,21:30,Allianz Parque,Sao Paulo,364,37,18.4,93,0.0,2.9
744,2022,Botafogo - RJ,Santos Fc - SP,3 x 0,10/11/2022,20:00,Nilton Santos,Rio de Janeiro,365,37,22.3,93,0.0,1.8
745,2022,Juventude - RS,Flamengo - RJ,2 x 2,09/11/2022,21:30,Alfredo Jaconi,Caxias do Sul,366,37,16.2,90,0.0,9.7
746,2022,Fortaleza - CE,Red Bull Bragantino - SP,6 x 0,09/11/2022,20:30,Arena Castelão,Fortaleza,367,37,26.6,89,0.8,7.2
747,2022,Atlético - GO,Athletico Paranaense - PR,1 x 1,09/11/2022,21:30,Antônio Accioly,Goiania,368,37,23.6,77,0.0,1.1
748,2022,Avaí - SC,Ceará - CE,2 x 0,09/11/2022,19:00,Ressacada,Florianopolis,369,37,21.5,92,0.2,1.8
749,2022,Coritiba - PR,Corinthians - SP,2 x 2,09/11/2022,19:00,Couto Pereira,Curitiba,370,37,16.1,97,0.0,7.9
750,2022,America Saf - MG,Atlético - GO,1 x 1,13/11/2022,16:00,Independência,Belo Horizonte,371,38,20.5,74,0.0,3.1
751,2022,Flamengo - RJ,Avaí - SC,1 x 2,12/11/2022,16:00,Maracanã,Rio de Janeiro,372,38,22.3,93,0.0,1.8
752,2022,Red Bull Bragantino - SP,Fluminense - RJ,0 x 1,13/11/2022,16:00,Nabi Abi Chedid,Braganca Paulista,373,38,17.4,93,0.0,3.7
753,2022,Corinthians - SP,Atlético Mineiro - MG,0 x 1,13/11/2022,16:00,Neo Química Arena,Sao Paulo,374,38,18.4,93,0.0,2.9
754,2022,Santos Fc - SP,Fortaleza - CE,0 x 2,13/11/2022,16:00,Vila Belmiro,Santos,375,38,22.8,91,0.1,2.4
755,2022,Internacional - RS,Palmeiras - SP,3 x 0,13/11/2022,16:00,Beira-Rio,Porto Alegre,376,38,21.1,87,0.0,15.1
756,2022,Ceará - CE,Juventude - RS,4 x 1,13/11/2022,16:00,Arena Castelão,Fortaleza,377,38,26.6,89,0.8,7.2
757,2022,Goiás - GO,São Paulo - SP,0 x 4,13/11/2022,16:00,Hailé Pinheiro,Goiania,378,38,23.6,77,0.0,1.1
758,2022,Cuiabá Saf - MT,Coritiba - PR,2 x 1,13/11/2022,16:00,Arena Pantanal,Cuiaba,379,38,25.9,85,0.8,2.5
759,2022,Athletico Paranaense - PR,Botafogo - RJ,3 x 0,13/11/2022,16:00,Ligga Arena,Curitiba,380,38,16.1,97,0.0,7.9
760,2023,Flamengo - RJ,Coritiba S.a.f. - PR,3 x 0,16/04/2023,16:00,Maracanã,Rio de Janeiro,1,1,22.3,93,0.0,1.8
761,2023,Botafogo - RJ,São Paulo - SP,2 x 1,15/04/2023,18:30,Nilton Santos,Rio de Janeiro,2,1,22.3,93,0.0,1.8
762,2023,Palmeiras - SP,Cuiabá Saf - MT,2 x 1,15/04/2023,16:00,Allianz Parque,Sao Paulo,3,1,18.4,93,0.0,2.9
763,2023,Corinthians - SP,Cruzeiro Saf - MG,2 x 1,16/04/2023,16:00,Neo Química Arena,Sao Paulo,4,1,18.4,93,0.0,2.9
764,2023,Red Bull Bragantino - SP,Bahia - BA,2 x 1,15/04/2023,18:30,Nabi Abi Chedid,Braganca Paulista,5,1,17.4,93,0.0,3.7
765,2023,Atlético Mineiro Saf - MG,Vasco da Gama S.a.f. - RJ,1 x 2,15/04/2023,21:00,Mineirão,Belo Horizonte,6,1,20.5,74,0.0,3.1
766,2023,Grêmio - RS,Santos Fc - SP,1 x 0,16/04/2023,18:30,Alfredo Jaconi,Caxias do Sul,7,1,16.2,90,0.0,9.7
767,2023,Athletico Paranaense - PR,Goiás - GO,2 x 0,15/04/2023,18:30,Ligga Arena,Curitiba,8,1,16.1,97,0.0,7.9
768,2023,Fortaleza - CE,Internacional - RS,1 x 1,15/04/2023,18:30,Arena Castelão,Fortaleza,9,1,26.6,89,0.8,7.2
769,2023,America Saf - MG,Fluminense - RJ,0 x 3,15/04/2023,16:00,Independência,Belo Horizonte,10,1,20.5,74,0.0,3.1
770,2023,Fluminense - RJ,Athletico Paranaense - PR,2 x 0,22/04/2023,16:00,Maracanã,Rio de Janeiro,11,2,22.3,93,0.0,1.8
771,2023,Vasco da Gama S.a.f. - RJ,Palmeiras - SP,2 x 2,23/04/2023,16:00,Maracanã,Rio de Janeiro,12,2,22.3,93,0.0,1.8
772,2023,São Paulo - SP,America Saf - MG,3 x 0,22/04/2023,18:30,Morumbi,Sao Paulo,13,2,18.4,93,0.0,2.9
773,2023,Santos Fc - SP,Atlético Mineiro Saf - MG,0 x 0,23/04/2023,16:00,Vila Belmiro,Santos,14,2,22.8,91,0.1,2.4
774,2023,Goiás - GO,Corinthians - SP,3 x 1,23/04/2023,19:00,Hailé Pinheiro,Goiania,15,2,23.6,77,0.0,1.1
775,2023,Cruzeiro Saf - MG,Grêmio - RS,1 x 0,22/04/2023,21:00,Independência,Belo Horizonte,16,2,20.5,74,0.0,3.1
776,2023,Internacional - RS,Flamengo - RJ,2 x 1,23/04/2023,11:00,Beira-Rio,Porto Alegre,17,2,21.1,87,0.0,15.1
777,2023,Coritiba S.a.f. - PR,Fortaleza - CE,0 x 3,23/04/2023,18:30,Couto Pereira,Curitiba,18,2,16.1,97,0.0,7.9
778,2023,Bahia - BA,Botafogo - RJ,1 x 2,24/04/2023,20:00,Arena Fonte Nova,Salvador,19,2,27.3,83,0.2,4.3
779,2023,Cuiabá Saf - MT,Red Bull Bragantino - SP,1 x 1,22/04/2023,18:30,Arena Pantanal,Cuiaba,20,2,25.9,85,0.8,2.5
780,2023,Flamengo - RJ,Botafogo - RJ,2 x 3,30/04/2023,16:00,Maracanã,Rio de Janeiro,21,3,22.3,93,0.0,1.8
781,2023,Vasco da Gama S.a.f. - RJ,Bahia - BA,0 x 1,01/05/2023,20:00,São Januário,Rio de Janeiro,22,3,22.3,93,0.0,1.8
782,2023,Palmeiras - SP,Corinthians - SP,2 x 1,29/04/2023,18:30,Allianz Parque,Sao Paulo,23,3,18.4,93,0.0,2.9
783,2023,Santos Fc - SP,America Saf - MG,3 x 2,29/04/2023,18:30,Vila Belmiro,Santos,24,3,22.8,91,0.1,2.4
784,2023,Red Bull Bragantino - SP,Cruzeiro Saf - MG,0 x 3,29/04/2023,18:30,Nabi Abi Chedid,Braganca Paulista,25,3,17.4,93,0.0,3.7
785,2023,Atlético Mineiro Saf - MG,Athletico Paranaense - PR,2 x 1,29/04/2023,21:00,Independência,Belo Horizonte,26,3,20.5,74,0.0,3.1
786,2023,Internacional - RS,Goiás - GO,1 x 0,30/04/2023,18:30,Beira-Rio,Porto Alegre,27,3,21.1,87,0.0,15.1
787,2023,Coritiba S.a.f. - PR,São Paulo - SP,1 x 1,29/04/2023,16:30,Couto Pereira,Curitiba,28,3,16.1,97,0.0,7.9
788,2023,Fortaleza - CE,Fluminense - RJ,4 x 2,29/04/2023,16:30,Arena Castelão,Fortaleza,29,3,26.6,89,0.8,7.2
789,2023,Cuiabá Saf - MT,Grêmio - RS,1 x 2,30/04/2023,18:30,Arena Pantanal,Cuiaba,30,3,25.9,85,0.8,2.5
790,2023,Fluminense - RJ,Vasco da Gama S.a.f. - RJ,1 x 1,06/05/2023,21:00,Maracanã,Rio de Janeiro,31,4,22.3,93,0.0,1.8
791,2023,Botafogo - RJ,Atlético Mineiro Saf - MG,2 x 0,07/05/2023,18:30,Nilton Santos,Rio de Janeiro,32,4,22.3,93,0.0,1.8
792,2023,São Paulo - SP,Internacional - RS,2 x 0,07/05/2023,16:00,Morumbi,Sao Paulo,33,4,18.4,93,0.0,2.9
793,2023,Corinthians - SP,Fortaleza - CE,1 x 1,08/05/2023,20:00,Neo Química Arena,Sao Paulo,34,4,18.4,93,0.0,2.9
794,2023,Goiás - GO,Palmeiras - SP,0 x 5,07/05/2023,18:30,Hailé Pinheiro,Goiania,35,4,23.6,77,0.0,1.1
795,2023,Cruzeiro Saf - MG,Santos Fc - SP,2 x 1,06/05/2023,16:00,Independência,Belo Horizonte,36,4,20.5,74,0.0,3.1
796,2023,Grêmio - RS,Red Bull Bragantino - SP,3 x 3,07/05/2023,18:30,Arena do Grêmio,Porto Alegre,37,4,21.1,87,0.0,15.1
797,2023,Athletico Paranaense - PR,Flamengo - RJ,2 x 1,07/05/2023,16:00,Ligga Arena,Curitiba,38,4,16.1,97,0.0,7.9
798,2023,Bahia - BA,Coritiba S.a.f. - PR,3 x 1,07/05/2023,16:00,Arena Fonte Nova,Salvador,39,4,27.3,83,0.2,4.3
799,2023,America Saf - MG,Cuiabá Saf - MT,1 x 2,07/05/2023,11:00,Independência,Belo Horizonte,40,4,20.5,74,0.0,3.1
800,2023,Flamengo - RJ,Goiás - GO,2 x 0,10/05/2023,20:00,Maracanã,Rio de Janeiro,41,5,22.3,93,0.0,1.8
801,2023,Botafogo - RJ,Corinthians - SP,3 x 0,11/05/2023,19:30,Nilton Santos,Rio de Janeiro,42,5,22.3,93,0.0,1.8
802,2023,Palmeiras - SP,Grêmio - RS,4 x 1,10/05/2023,21:30,Allianz Parque,Sao Paulo,43,5,18.4,93,0.0,2.9
803,2023,Santos Fc - SP,Bahia - BA,3 x 0,10/05/2023,19:00,Vila Belmiro,Santos,44,5,22.8,91,0.1,2.4
804,2023,Red Bull Bragantino - SP,America Saf - MG,2 x 2,10/05/2023,19:00,Nabi Abi Chedid,Braganca Paulista,45,5,17.4,93,0.0,3.7
805,2023,Cruzeiro Saf - MG,Fluminense - RJ,0 x 2,10/05/2023,21:30,Mineirão,Belo Horizonte,46,5,20.5,74,0.0,3.1
806,2023,Internacional - RS,Athletico Paranaense - PR,0 x 2,10/05/2023,19:00,Beira-Rio,Porto Alegre,47,5,21.1,87,0.0,15.1
807,2023,Coritiba S.a.f. - PR,Vasco da Gama S.a.f. - RJ,1 x 1,11/05/2023,19:00,Couto Pereira,Curitiba,48,5,16.1,97,0.0,7.9
808,2023,Fortaleza - CE,São Paulo - SP,0 x 0,11/05/2023,20:00,Arena Castelão,Fortaleza,49,5,26.6,89,0.8,7.2
809,2023,Cuiabá Saf - MT,Atlético Mineiro Saf - MG,0 x 4,10/05/2023,20:00,Arena Pantanal,Cuiaba,50,5,25.9,85,0.8,2.5
810,2023,Fluminense - RJ,Cuiabá Saf - MT,2 x 0,13/05/2023,18:30,Maracanã,Rio de Janeiro,51,6,22.3,93,0.0,1.8
811,2023,Vasco da Gama S.a.f. - RJ,Santos Fc - SP,0 x 1,14/05/2023,16:00,São Januário,Rio de Janeiro,52,6,22.3,93,0.0,1.8
812,2023,Palmeiras - SP,Red Bull Bragantino - SP,1 x 1,13/05/2023,18:30,Allianz Parque,Sao Paulo,53,6,18.4,93,0.0,2.9
813,2023,Corinthians - SP,São Paulo - SP,1 x 1,14/05/2023,16:00,Neo Química Arena,Sao Paulo,54,6,18.4,93,0.0,2.9
814,2023,Goiás - GO,Botafogo - RJ,2 x 1,14/05/2023,18:30,Hailé Pinheiro,Goiania,55,6,23.6,77,0.0,1.1
815,2023,Atlético Mineiro Saf - MG,Internacional - RS,2 x 0,13/05/2023,21:00,Mineirão,Belo Horizonte,56,6,20.5,74,0.0,3.1
816,2023,Grêmio - RS,Fortaleza - CE,0 x 0,14/05/2023,16:00,Arena do Grêmio,Porto Alegre,57,6,21.1,87,0.0,15.1
817,2023,Athletico Paranaense - PR,Coritiba S.a.f. - PR,3 x 2,14/05/2023,18:30,Ligga Arena,Curitiba,58,6,16.1,97,0.0,7.9
818,2023,Bahia - BA,Flamengo - RJ,2 x 3,13/05/2023,16:00,Arena Fonte Nova,Salvador,59,6,27.3,83,0.2,4.3
819,2023,America Saf - MG,Cruzeiro Saf - MG,0 x 4,14/05/2023,18:30,Independência,Belo Horizonte,60,6,20.5,74,0.0,3.1
820,2023,Flamengo - RJ,Corinthians - SP,1 x 0,21/05/2023,16:00,Maracanã,Rio de Janeiro,61,7,22.3,93,0.0,1.8
821,2023,Botafogo - RJ,Fluminense - RJ,1 x 0,20/05/2023,18:30,Nilton Santos,Rio de Janeiro,62,7,22.3,93,0.0,1.8
822,2023,São Paulo - SP,Vasco da Gama S.a.f. - RJ,4 x 2,20/05/2023,18:30,Morumbi,Sao Paulo,63,7,18.4,93,0.0,2.9
823,2023,Santos Fc - SP,Palmeiras - SP,0 x 0,20/05/2023,21:00,Vila Belmiro,Santos,64,7,22.8,91,0.1,2.4
824,2023,Red Bull Bragantino - SP,Athletico Paranaense - PR,2 x 0,20/05/2023,18:30,Nabi Abi Chedid,Braganca Paulista,65,7,17.4,93,0.0,3.7
825,2023,Cruzeiro Saf - MG,Cuiabá Saf - MT,0 x 1,22/05/2023,20:00,Arena do Jacaré,Sete Lagoas,66,7,19.6,79,0.0,4.7
826,2023,Grêmio - RS,Internacional - RS,3 x 1,21/05/2023,18:30,Arena do Grêmio,Porto Alegre,67,7,21.1,87,0.0,15.1
827,2023,Coritiba S.a.f. - PR,Atlético Mineiro Saf - MG,1 x 2,20/05/2023,18:30,Couto Pereira,Curitiba,68,7,16.1,97,0.0,7.9
828,2023,Bahia - BA,Goiás - GO,1 x 1,20/05/2023,16:00,Arena Fonte Nova,Salvador,69,7,27.3,83,0.2,4.3
829,2023,America Saf - MG,Fortaleza - CE,2 x 1,20/05/2023,18:30,Independência,Belo Horizonte,70,7,20.5,74,0.0,3.1
830,2023,Flamengo - RJ,Cruzeiro Saf - MG,1 x 1,27/05/2023,18:30,Maracanã,Rio de Janeiro,71,8,22.3,93,0.0,1.8
831,2023,Botafogo - RJ,America Saf - MG,2 x 0,28/05/2023,19:00,Nilton Santos,Rio de Janeiro,72,8,22.3,93,0.0,1.8
832,2023,São Paulo - SP,Goiás - GO,2 x 1,27/05/2023,21:00,Morumbi,Sao Paulo,73,8,18.4,93,0.0,2.9
833,2023,Corinthians - SP,Fluminense - RJ,2 x 0,28/05/2023,16:00,Neo Química Arena,Sao Paulo,74,8,18.4,93,0.0,2.9
834,2023,Red Bull Bragantino - SP,Santos Fc - SP,2 x 0,28/05/2023,18:30,Nabi Abi Chedid,Braganca Paulista,75,8,17.4,93,0.0,3.7
835,2023,Atlético Mineiro Saf - MG,Palmeiras - SP,1 x 1,28/05/2023,18:30,Mineirão,Belo Horizonte,76,8,20.5,74,0.0,3.1
836,2023,Internacional - RS,Bahia - BA,2 x 0,28/05/2023,16:00,Beira-Rio,Porto Alegre,77,8,21.1,87,0.0,15.1
837,2023,Athletico Paranaense - PR,Grêmio - RS,1 x 2,27/05/2023,16:00,Ligga Arena,Curitiba,78,8,16.1,97,0.0,7.9
838,2023,Fortaleza - CE,Vasco da Gama S.a.f. - RJ,2 x 0,27/05/2023,16:00,Arena Castelão,Fortaleza,79,8,26.6,89,0.8,7.2
839,2023,Cuiabá Saf - MT,Coritiba S.a.f. - PR,1 x 1,27/05/2023,18:30,Arena Pantanal,Cuiaba,80,8,25.9,85,0.8,2.5
840,2023,Fluminense - RJ,Red Bull Bragantino - SP,2 x 1,04/06/2023,16:00,Maracanã,Rio de Janeiro,81,9,22.3,93,0.0,1.8
841,2023,Vasco da Gama S.a.f. - RJ,Flamengo - RJ,1 x 4,05/06/2023,20:00,Maracanã,Rio de Janeiro,82,9,22.3,93,0.0,1.8
842,2023,Palmeiras - SP,Coritiba S.a.f. - PR,3 x 1,04/06/2023,18:30,Allianz Parque,Sao Paulo,83,9,18.4,93,0.0,2.9
843,2023,Santos Fc - SP,Internacional - RS,1 x 1,03/06/2023,21:00,Vila Belmiro,Santos,84,9,22.8,91,0.1,2.4
844,2023,Goiás - GO,Cuiabá Saf - MT,0 x 1,04/06/2023,18:30,Hailé Pinheiro,Goiania,85,9,23.6,77,0.0,1.1
845,2023,Cruzeiro Saf - MG,Atlético Mineiro Saf - MG,0 x 1,03/06/2023,18:30,Parque do Sabiá,Uberlandia,86,9,20.3,76,0.0,3.9
846,2023,Grêmio - RS,São Paulo - SP,2 x 1,04/06/2023,16:00,Arena do Grêmio,Porto Alegre,87,9,21.1,87,0.0,15.1
847,2023,Athletico Paranaense - PR,Botafogo - RJ,1 x 0,03/06/2023,18:30,Ligga Arena,Curitiba,88,9,16.1,97,0.0,7.9
848,2023,Fortaleza - CE,Bahia - BA,0 x 0,03/06/2023,16:00,Arena Castelão,Fortaleza,89,9,26.6,89,0.8,7.2
849,2023,America Saf - MG,Corinthians - SP,2 x 0,03/06/2023,18:30,Independência,Belo Horizonte,90,9,20.5,74,0.0,3.1
850,2023,Flamengo - RJ,Grêmio - RS,3 x 0,11/06/2023,18:30,Maracanã,Rio de Janeiro,91,10,22.3,93,0.0,1.8
851,2023,Botafogo - RJ,Fortaleza - CE,2 x 0,10/06/2023,21:00,Nilton Santos,Rio de Janeiro,92,10,22.3,93,0.0,1.8
852,2023,São Paulo - SP,Palmeiras - SP,0 x 2,11/06/2023,16:00,Morumbi,Sao Paulo,93,10,18.4,93,0.0,2.9
853,2023,Corinthians - SP,Cuiabá Saf - MT,1 x 1,10/06/2023,18:30,Neo Química Arena,Sao Paulo,94,10,18.4,93,0.0,2.9
854,2023,Goiás - GO,Fluminense - RJ,2 x 2,11/06/2023,18:30,Hailé Pinheiro,Goiania,95,10,23.6,77,0.0,1.1
855,2023,Atlético Mineiro Saf - MG,Red Bull Bragantino - SP,1 x 1,10/06/2023,18:30,Mineirão,Belo Horizonte,96,10,20.5,74,0.0,3.1
856,2023,Internacional - RS,Vasco da Gama S.a.f. - RJ,2 x 1,11/06/2023,16:00,Beira-Rio,Porto Alegre,97,10,21.1,87,0.0,15.1
857,2023,Coritiba S.a.f. - PR,Santos Fc - SP,0 x 0,10/06/2023,16:00,Couto Pereira,Curitiba,98,10,16.1,97,0.0,7.9
858,2023,Bahia - BA,Cruzeiro Saf - MG,2 x 2,10/06/2023,18:30,Arena Fonte Nova,Salvador,99,10,27.3,83,0.2,4.3
859,2023,America Saf - MG,Athletico Paranaense - PR,2 x 2,11/06/2023,11:00,Mineirão,Belo Horizonte,100,10,20.5,74,0.0,3.1
860,2023,Fluminense - RJ,Atlético Mineiro Saf - MG,1 x 1,21/06/2023,21:30,Raulino de Oliveira,Volta Redonda,101,11,19.9,94,0.0,0.4
861,2023,Vasco da Gama S.a.f. - RJ,Goiás - GO,0 x 1,22/06/2023,20:00,São Januário,Rio de Janeiro,102,11,22.3,93,0.0,1.8
862,2023,São Paulo - SP,Athletico Paranaense - PR,2 x 1,21/06/2023,19:00,Morumbi,Sao Paulo,103,11,18.4,93,0.0,2.9
863,2023,Santos Fc - SP,Corinthians - SP,0 x 2,21/06/2023,20:00,Vila Belmiro,Santos,104,11,22.8,91,0.1,2.4
864,2023,Red Bull Bragantino - SP,Flamengo - RJ,4 x 0,22/06/2023,21:30,Nabi Abi Chedid,Braganca Paulista,105,11,17.4,93,0.0,3.7
865,2023,Cruzeiro Saf - MG,Fortaleza - CE,0 x 1,21/06/2023,19:00,Mineirão,Belo Horizonte,106,11,20.5,74,0.0,3.1
866,2023,Grêmio - RS,America Saf - MG,3 x 1,22/06/2023,19:00,Arena do Grêmio,Porto Alegre,107,11,21.1,87,0.0,15.1
867,2023,Coritiba S.a.f. - PR,Internacional - RS,0 x 1,22/06/2023,20:00,Couto Pereira,Curitiba,108,11,16.1,97,0.0,7.9
868,2023,Bahia - BA,Palmeiras - SP,1 x 0,21/06/2023,21:30,Arena Fonte Nova,Salvador,109,11,27.3,83,0.2,4.3
869,2023,Cuiabá Saf - MT,Botafogo - RJ,0 x 1,22/06/2023,20:00,Arena Pantanal,Cuiaba,110,11,25.9,85,0.8,2.5
870,2023,Fluminense - RJ,Bahia - BA,2 x 1,24/06/2023,18:30,Maracanã,Rio de Janeiro,111,12,22.3,93,0.0,1.8
871,2023,Vasco da Gama S.a.f. - RJ,Cuiabá Saf - MT,1 x 0,26/06/2023,21:00,Luso Brasileiro,Rio de Janeiro,112,12,22.3,93,0.0,1.8
872,2023,Palmeiras - SP,Botafogo - RJ,0 x 1,25/06/2023,16:00,Allianz Parque,Sao Paulo,113,12,18.4,93,0.0,2.9
873,2023,Santos Fc - SP,Flamengo - RJ,2 x 3,25/06/2023,18:30,Vila Belmiro,Santos,114,12,22.8,91,0.1,2.4
874,2023,Red Bull Bragantino - SP,Goiás - GO,2 x 0,25/06/2023,18:30,Nabi Abi Chedid,Braganca Paulista,115,12,17.4,93,0.0,3.7
875,2023,Cruzeiro Saf - MG,São Paulo - SP,1 x 0,24/06/2023,21:00,Independência,Belo Horizonte,116,12,20.5,74,0.0,3.1
876,2023,Grêmio - RS,Coritiba S.a.f. - PR,5 x 1,25/06/2023,16:00,Arena do Grêmio,Porto Alegre,117,12,21.1,87,0.0,15.1
877,2023,Athletico Paranaense - PR,Corinthians - SP,1 x 0,24/06/2023,16:00,Ligga Arena,Curitiba,118,12,16.1,97,0.0,7.9
878,2023,Fortaleza - CE,Atlético Mineiro Saf - MG,2 x 1,24/06/2023,18:30,Arena Castelão,Fortaleza,119,12,26.6,89,0.8,7.2
879,2023,America Saf - MG,Internacional - RS,1 x 2,25/06/2023,18:30,Independência,Belo Horizonte,120,12,20.5,74,0.0,3.1
880,2023,Flamengo - RJ,Fortaleza - CE,2 x 0,01/07/2023,18:30,Maracanã,Rio de Janeiro,121,13,22.3,93,0.0,1.8
881,2023,Botafogo - RJ,Vasco da Gama S.a.f. - RJ,2 x 0,02/07/2023,16:00,Nilton Santos,Rio de Janeiro,122,13,22.3,93,0.0,1.8
882,2023,São Paulo - SP,Fluminense - RJ,1 x 0,01/07/2023,16:00,Morumbi,Sao Paulo,123,13,18.4,93,0.0,2.9
883,2023,Corinthians - SP,Red Bull Bragantino - SP,0 x 1,02/07/2023,11:00,Neo Química Arena,Sao Paulo,124,13,18.4,93,0.0,2.9
884,2023,Goiás - GO,Coritiba S.a.f. - PR,1 x 2,03/07/2023,20:00,Hailé Pinheiro,Goiania,125,13,23.6,77,0.0,1.1
885,2023,Atlético Mineiro Saf - MG,America Saf - MG,2 x 2,02/07/2023,16:00,Mineirão,Belo Horizonte,126,13,20.5,74,0.0,3.1
886,2023,Internacional - RS,Cruzeiro Saf - MG,0 x 0,01/07/2023,21:00,Beira-Rio,Porto Alegre,127,13,21.1,87,0.0,15.1
887,2023,Athletico Paranaense - PR,Palmeiras - SP,2 x 2,02/07/2023,16:00,Ligga Arena,Curitiba,128,13,16.1,97,0.0,7.9
888,2023,Bahia - BA,Grêmio - RS,1 x 2,01/07/2023,18:30,Arena Fonte Nova,Salvador,129,13,27.3,83,0.2,4.3
889,2023,Cuiabá Saf - MT,Santos Fc - SP,3 x 0,02/07/2023,18:30,Arena Pantanal,Cuiaba,130,13,25.9,85,0.8,2.5
890,2023,Fluminense - RJ,Internacional - RS,2 x 0,09/07/2023,16:00,Maracanã,Rio de Janeiro,131,14,22.3,93,0.0,1.8
891,2023,Vasco da Gama S.a.f. - RJ,Cruzeiro Saf - MG,0 x 1,08/07/2023,16:00,São Januário,Rio de Janeiro,132,14,22.3,93,0.0,1.8
892,2023,Palmeiras - SP,Flamengo - RJ,1 x 1,08/07/2023,21:00,Allianz Parque,Sao Paulo,133,14,18.4,93,0.0,2.9
893,2023,Santos Fc - SP,Goiás - GO,4 x 3,09/07/2023,11:00,Vila Belmiro,Santos,134,14,22.8,91,0.1,2.4
894,2023,Red Bull Bragantino - SP,São Paulo - SP,0 x 0,09/07/2023,16:00,Nabi Abi Chedid,Braganca Paulista,135,14,17.4,93,0.0,3.7
895,2023,Atlético Mineiro Saf - MG,Corinthians - SP,0 x 1,08/07/2023,18:30,Mineirão,Belo Horizonte,136,14,20.5,74,0.0,3.1
896,2023,Grêmio - RS,Botafogo - RJ,0 x 2,09/07/2023,18:30,Arena do Grêmio,Porto Alegre,137,14,21.1,87,0.0,15.1
897,2023,Coritiba S.a.f. - PR,America Saf - MG,3 x 1,08/07/2023,18:30,Couto Pereira,Curitiba,138,14,16.1,97,0.0,7.9
898,2023,Fortaleza - CE,Athletico Paranaense - PR,1 x 0,09/07/2023,18:30,Arena Castelão,Fortaleza,139,14,26.6,89,0.8,7.2
899,2023,Cuiabá Saf - MT,Bahia - BA,1 x 1,08/07/2023,16:00,Arena Pantanal,Cuiaba,140,14,25.9,85,0.8,2.5
900,2023,Fluminense - RJ,Flamengo - RJ,0 x 0,16/07/2023,16:00,Maracanã,Rio de Janeiro,141,15,22.3,93,0.0,1.8
901,2023,Botafogo - RJ,Red Bull Bragantino - SP,2 x 0,15/07/2023,21:00,Nilton Santos,Rio de Janeiro,142,15,22.3,93,0.0,1.8
902,2023,São Paulo - SP,Santos Fc - SP,4 x 1,16/07/2023,16:00,Morumbi,Sao Paulo,143,15,18.4,93,0.0,2.9
903,2023,Corinthians - SP,Grêmio - RS,4 x 4,18/09/2023,21:00,Neo Química Arena,Sao Paulo,144,15,18.4,93,0.0,2.9
904,2023,Goiás - GO,Atlético Mineiro Saf - MG,0 x 0,17/07/2023,20:00,Hailé Pinheiro,Goiania,145,15,23.6,77,0.0,1.1
905,2023,Cruzeiro Saf - MG,Coritiba S.a.f. - PR,0 x 0,16/07/2023,11:00,Independência,Belo Horizonte,146,15,20.5,74,0.0,3.1
906,2023,Internacional - RS,Palmeiras - SP,0 x 0,16/07/2023,18:30,Beira-Rio,Porto Alegre,147,15,21.1,87,0.0,15.1
907,2023,Athletico Paranaense - PR,Bahia - BA,2 x 0,16/07/2023,18:30,Ligga Arena,Curitiba,148,15,16.1,97,0.0,7.9
908,2023,Fortaleza - CE,Cuiabá Saf - MT,0 x 1,16/07/2023,16:00,Arena Castelão,Fortaleza,149,15,26.6,89,0.8,7.2
909,2023,America Saf - MG,Vasco da Gama S.a.f. - RJ,0 x 1,25/09/2023,20:00,Independência,Belo Horizonte,150,15,20.5,74,0.0,3.1
910,2023,Flamengo - RJ,America Saf - MG,1 x 1,22/07/2023,16:00,Maracanã,Rio de Janeiro,151,16,22.3,93,0.0,1.8
911,2023,Vasco da Gama S.a.f. - RJ,Athletico Paranaense - PR,0 x 2,23/07/2023,18:30,São Januário,Rio de Janeiro,152,16,22.3,93,0.0,1.8
912,2023,Palmeiras - SP,Fortaleza - CE,3 x 1,22/07/2023,16:00,Allianz Parque,Sao Paulo,153,16,18.4,93,0.0,2.9
